$,_ft,settlementdate,v#
SA1,Battery Storage,2021-09-22 13:45:00,-33.633990000000004
SA1,Battery Storage,2021-09-22 13:50:00,-33.5357
SA1,Battery Storage,2021-09-22 13:55:00,-20.46041
SA1,Battery Storage,2021-09-22 14:00:00,-26.27356
SA1,Battery Storage,2021-09-22 14:05:00,-25.94915
SA1,Battery Storage,2021-09-22 14:10:00,-19.10946
SA1,Battery Storage,2021-09-22 14:15:00,-39.52066
SA1,Battery Storage,2021-09-22 14:20:00,-21.631890000000002
SA1,Battery Storage,2021-09-22 14:25:00,-30.21258
SA1,Battery Storage,2021-09-22 14:30:00,-44.88423
SA1,Battery Storage,2021-09-22 14:35:00,4.89311
SA1,Battery Storage,2021-09-22 14:40:00,-11.70949
SA1,Battery Storage,2021-09-22 14:45:00,-19.904220000000002
SA1,Battery Storage,2021-09-22 14:50:00,-6.2482
SA1,Battery Storage,2021-09-22 14:55:00,2.69082
SA1,Battery Storage,2021-09-22 15:00:00,1.3212799999999998
SA1,Gas,2021-09-22 12:00:00,409.13994
SA1,Gas,2021-09-22 12:05:00,407.44884
SA1,Gas,2021-09-22 12:10:00,407.42771999999997
SA1,Gas,2021-09-22 12:15:00,396.46668999999997
SA1,Gas,2021-09-22 12:20:00,401.31221
SA1,Gas,2021-09-22 12:25:00,397.4411
SA1,Gas,2021-09-22 12:30:00,395.75778
SA1,Gas,2021-09-22 12:35:00,400.85220999999996
SA1,Gas,2021-09-22 12:40:00,407.53657
SA1,Gas,2021-09-22 12:45:00,405.34553
SA1,Gas,2021-09-22 12:50:00,396.04556
SA1,Gas,2021-09-22 12:55:00,401.25330999999994
SA1,Gas,2021-09-22 13:00:00,404.01552999999996
SA1,Gas,2021-09-22 13:05:00,406.83660999999995
SA1,Gas,2021-09-22 13:10:00,404.18552999999997
SA1,Gas,2021-09-22 13:15:00,401.29332
SA1,Gas,2021-09-22 13:20:00,404.43552999999997
SA1,Gas,2021-09-22 13:25:00,402.44330999999994
SA1,Gas,2021-09-22 13:30:00,411.10324
SA1,Gas,2021-09-22 13:35:00,400.29109
SA1,Gas,2021-09-22 13:40:00,399.66220000000004
SA1,Gas,2021-09-22 13:45:00,407.37774
SA1,Gas,2021-09-22 13:50:00,400.6922
SA1,Gas,2021-09-22 13:55:00,406.51662999999996
SA1,Gas,2021-09-22 14:00:00,403.45551
SA1,Gas,2021-09-22 14:05:00,405.14551
SA1,Gas,2021-09-22 14:10:00,401.00999
SA1,Gas,2021-09-22 14:15:00,395.17668000000003
SA1,Gas,2021-09-22 14:20:00,402.2344099999999
SA1,Gas,2021-09-22 14:25:00,398.42109999999997
SA1,Gas,2021-09-22 14:30:00,398.18779
SA1,Gas,2021-09-22 14:35:00,404.81552000000005
SA1,Gas,2021-09-22 14:40:00,398.14999
SA1,Gas,2021-09-22 14:45:00,400.0911
SA1,Gas,2021-09-22 14:50:00,404.1644
SA1,Gas,2021-09-22 14:55:00,405.75441
SA1,Gas,2021-09-22 15:00:00,402.59332
SA1,Liquid Fuel,2021-09-22 12:00:00,6.9
SA1,Liquid Fuel,2021-09-22 12:05:00,6.9
SA1,Liquid Fuel,2021-09-22 12:10:00,6.9
SA1,Liquid Fuel,2021-09-22 12:15:00,6.9
SA1,Liquid Fuel,2021-09-22 12:20:00,-0.1
SA1,Liquid Fuel,2021-09-22 12:25:00,-0.1
SA1,Liquid Fuel,2021-09-22 12:30:00,-0.1
SA1,Liquid Fuel,2021-09-22 12:35:00,-0.1
SA1,Liquid Fuel,2021-09-22 12:40:00,-0.1
SA1,Liquid Fuel,2021-09-22 12:45:00,-0.2
SA1,Liquid Fuel,2021-09-22 12:50:00,-0.1
SA1,Liquid Fuel,2021-09-22 12:55:00,-0.1
SA1,Liquid Fuel,2021-09-22 13:00:00,-0.1
SA1,Liquid Fuel,2021-09-22 13:05:00,-0.2
SA1,Liquid Fuel,2021-09-22 13:10:00,-0.2
SA1,Liquid Fuel,2021-09-22 13:15:00,-0.2
SA1,Liquid Fuel,2021-09-22 13:20:00,-0.2
SA1,Liquid Fuel,2021-09-22 13:25:00,-0.2
SA1,Liquid Fuel,2021-09-22 13:30:00,-0.2
SA1,Liquid Fuel,2021-09-22 13:35:00,-0.2
SA1,Liquid Fuel,2021-09-22 13:40:00,-0.2
SA1,Liquid Fuel,2021-09-22 13:45:00,-0.1
SA1,Liquid Fuel,2021-09-22 13:50:00,-0.1
SA1,Liquid Fuel,2021-09-22 13:55:00,-0.1
SA1,Liquid Fuel,2021-09-22 14:00:00,-0.1
SA1,Liquid Fuel,2021-09-22 14:05:00,-0.1
SA1,Liquid Fuel,2021-09-22 14:10:00,-0.1
SA1,Liquid Fuel,2021-09-22 14:15:00,-0.1
SA1,Liquid Fuel,2021-09-22 14:20:00,-0.1
SA1,Liquid Fuel,2021-09-22 14:25:00,-0.1
SA1,Liquid Fuel,2021-09-22 14:30:00,-0.1
SA1,Liquid Fuel,2021-09-22 14:35:00,-0.1
SA1,Liquid Fuel,2021-09-22 14:40:00,-0.1
SA1,Liquid Fuel,2021-09-22 14:45:00,-0.1
SA1,Liquid Fuel,2021-09-22 14:50:00,-0.1
SA1,Liquid Fuel,2021-09-22 14:55:00,-0.1
SA1,Liquid Fuel,2021-09-22 15:00:00,-0.1
SA1,Solar,2021-09-22 12:00:00,286.426
SA1,Solar,2021-09-22 12:05:00,288.58
SA1,Solar,2021-09-22 12:10:00,273.57
SA1,Solar,2021-09-22 12:15:00,297.09
SA1,Solar,2021-09-22 12:20:00,292.01
SA1,Solar,2021-09-22 12:25:00,311.51
SA1,Solar,2021-09-22 12:30:00,292.63
SA1,Solar,2021-09-22 12:35:00,292.211
SA1,Solar,2021-09-22 12:40:00,288.70000000000005
SA1,Solar,2021-09-22 12:45:00,316.73
SA1,Solar,2021-09-22 12:50:00,298.09000000000003
SA1,Solar,2021-09-22 12:55:00,287.69
SA1,Solar,2021-09-22 13:00:00,278.77
SA1,Solar,2021-09-22 13:05:00,306.64
SA1,Solar,2021-09-22 13:10:00,285.16999999999996
SA1,Solar,2021-09-22 13:15:00,289.99
SA1,Solar,2021-09-22 13:20:00,309.30999999999995
SA1,Solar,2021-09-22 13:25:00,299.61
SA1,Solar,2021-09-22 13:30:00,298.40999999999997
SA1,Solar,2021-09-22 13:35:00,274.45
SA1,Solar,2021-09-22 13:40:00,293.90999999999997
SA1,Solar,2021-09-22 13:45:00,314.25
SA1,Solar,2021-09-22 13:50:00,285.78999999999996
SA1,Solar,2021-09-22 13:55:00,270.59000000000003
SA1,Solar,2021-09-22 14:00:00,294.58000000000004
SA1,Solar,2021-09-22 14:05:00,304.74
SA1,Solar,2021-09-22 14:10:00,313.24
SA1,Solar,2021-09-22 14:15:00,310.98
SA1,Solar,2021-09-22 14:20:00,302.79
SA1,Solar,2021-09-22 14:25:00,298.77
SA1,Solar,2021-09-22 14:30:00,292.96
SA1,Solar,2021-09-22 14:35:00,293.26
SA1,Solar,2021-09-22 14:40:00,286.2
SA1,Solar,2021-09-22 14:45:00,296.89
SA1,Solar,2021-09-22 14:50:00,288.09
SA1,Solar,2021-09-22 14:55:00,280.051
SA1,Solar,2021-09-22 15:00:00,288.35
SA1,Wind,2021-09-22 12:00:00,99.217005
SA1,Wind,2021-09-22 12:05:00,104.923392
SA1,Wind,2021-09-22 12:10:00,101.873671
SA1,Wind,2021-09-22 12:15:00,92.56748999999999
SA1,Wind,2021-09-22 12:20:00,93.53149099999999
SA1,Wind,2021-09-22 12:25:00,100.85331999999998
SA1,Wind,2021-09-22 12:30:00,111.634508
SA1,Wind,2021-09-22 12:35:00,106.59451899999999
SA1,Wind,2021-09-22 12:40:00,102.531397
SA1,Wind,2021-09-22 12:45:00,104.799763
SA1,Wind,2021-09-22 12:50:00,104.42255099999998
SA1,Wind,2021-09-22 12:55:00,106.56685300000001
SA1,Wind,2021-09-22 13:00:00,108.553373
SA1,Wind,2021-09-22 13:05:00,107.55528399999999
SA1,Wind,2021-09-22 13:10:00,105.16589599999999
SA1,Wind,2021-09-22 13:15:00,114.29700500000001
SA1,Wind,2021-09-22 13:20:00,123.51742399999999
SA1,Wind,2021-09-22 13:25:00,125.004082
SA1,Wind,2021-09-22 13:30:00,117.90577599999997
SA1,Wind,2021-09-22 13:35:00,116.88301699999998
SA1,Wind,2021-09-22 13:40:00,113.22737900000001
SA1,Wind,2021-09-22 13:45:00,114.648756
SA1,Wind,2021-09-22 13:50:00,120.00720600000001
SA1,Wind,2021-09-22 13:55:00,120.871676
SA1,Wind,2021-09-22 14:00:00,122.550115
SA1,Wind,2021-09-22 14:05:00,135.69647899999998
SA1,Wind,2021-09-22 14:10:00,150.54429100000002
SA1,Wind,2021-09-22 14:15:00,161.048819
SA1,Wind,2021-09-22 14:20:00,160.599574
SA1,Wind,2021-09-22 14:25:00,164.97163899999998
SA1,Wind,2021-09-22 14:30:00,176.186883
SA1,Wind,2021-09-22 14:35:00,174.686946
SA1,Wind,2021-09-22 14:40:00,164.10351899999998
SA1,Wind,2021-09-22 14:45:00,161.13439000000002
SA1,Wind,2021-09-22 14:50:00,150.16358700000004
SA1,Wind,2021-09-22 14:55:00,162.063447
SA1,Wind,2021-09-22 15:00:00,175.449937
SA1,Rooftop PV,2021-09-22 12:00:00,674.683
SA1,Rooftop PV,2021-09-22 12:05:00,676.402
SA1,Rooftop PV,2021-09-22 12:10:00,678.121
SA1,Rooftop PV,2021-09-22 12:15:00,679.84
SA1,Rooftop PV,2021-09-22 12:20:00,681.559
SA1,Rooftop PV,2021-09-22 12:25:00,683.278
SA1,Rooftop PV,2021-09-22 12:30:00,684.997
SA1,Rooftop PV,2021-09-22 12:35:00,686.939333333
SA1,Rooftop PV,2021-09-22 12:40:00,688.881666667
SA1,Rooftop PV,2021-09-22 12:45:00,690.824
SA1,Rooftop PV,2021-09-22 12:50:00,692.766333333
SA1,Rooftop PV,2021-09-22 12:55:00,694.708666667
SA1,Rooftop PV,2021-09-22 13:00:00,696.651
SA1,Rooftop PV,2021-09-22 13:05:00,691.477833333
SA1,Rooftop PV,2021-09-22 13:10:00,686.304666667
SA1,Rooftop PV,2021-09-22 13:15:00,681.1315
SA1,Rooftop PV,2021-09-22 13:20:00,675.958333333
SA1,Rooftop PV,2021-09-22 13:25:00,670.785166667
SA1,Rooftop PV,2021-09-22 13:30:00,665.612
SA1,Rooftop PV,2021-09-22 13:35:00,661.6975
SA1,Rooftop PV,2021-09-22 13:40:00,657.783
SA1,Rooftop PV,2021-09-22 13:45:00,653.8685
SA1,Rooftop PV,2021-09-22 13:50:00,649.954
SA1,Rooftop PV,2021-09-22 13:55:00,646.0395
SA1,Rooftop PV,2021-09-22 14:00:00,642.125
SA1,Rooftop PV,2021-09-22 14:05:00,638.034833333
SA1,Rooftop PV,2021-09-22 14:10:00,633.944666667
SA1,Rooftop PV,2021-09-22 14:15:00,629.8545
SA1,Rooftop PV,2021-09-22 14:20:00,625.764333333
SA1,Rooftop PV,2021-09-22 14:25:00,621.674166667
SA1,Rooftop PV,2021-09-22 14:30:00,617.584
SA1,Rooftop PV,2021-09-22 14:35:00,612.09
SA1,Rooftop PV,2021-09-22 14:40:00,606.596
SA1,Rooftop PV,2021-09-22 14:45:00,601.102
SA1,Rooftop PV,2021-09-22 14:50:00,595.608
SA1,Rooftop PV,2021-09-22 14:55:00,590.114
SA1,Rooftop PV,2021-09-22 15:00:00,584.62
TAS1,Gas,2021-09-22 12:00:00,-3.2300000000000004
TAS1,Gas,2021-09-22 12:05:00,-2.25
TAS1,Gas,2021-09-22 12:10:00,-3.29
TAS1,Gas,2021-09-22 12:15:00,-2.1799999999999997
TAS1,Gas,2021-09-22 12:20:00,-2.05
TAS1,Gas,2021-09-22 12:25:00,-2.0300000000000002
TAS1,Gas,2021-09-22 12:30:00,-3.1799999999999997
TAS1,Gas,2021-09-22 12:35:00,-3.2200000000000006
TAS1,Gas,2021-09-22 12:40:00,-3.24
TAS1,Gas,2021-09-22 12:45:00,-3.1100000000000003
TAS1,Gas,2021-09-22 12:50:00,-3.29
TAS1,Gas,2021-09-22 12:55:00,-2.1500000000000004
TAS1,Gas,2021-09-22 13:00:00,-2.1
TAS1,Gas,2021-09-22 13:05:00,-2.1500000000000004
TAS1,Gas,2021-09-22 13:10:00,-3.3000000000000003
TAS1,Gas,2021-09-22 13:15:00,-3.3600000000000003
TAS1,Gas,2021-09-22 13:20:00,6.51538
TAS1,Gas,2021-09-22 13:25:00,20.51763
TAS1,Gas,2021-09-22 13:30:00,27.72101
TAS1,Gas,2021-09-22 13:35:00,27.84776
TAS1,Gas,2021-09-22 13:40:00,53.569300000000005
TAS1,Gas,2021-09-22 13:45:00,54.72331
TAS1,Gas,2021-09-22 13:50:00,54.515170000000005
TAS1,Gas,2021-09-22 13:55:00,55.695170000000005
TAS1,Gas,2021-09-22 14:00:00,54.61471
TAS1,Gas,2021-09-22 14:05:00,55.70563
TAS1,Gas,2021-09-22 14:10:00,55.74471
TAS1,Gas,2021-09-22 14:15:00,54.45656
TAS1,Gas,2021-09-22 14:20:00,54.45517
TAS1,Gas,2021-09-22 14:25:00,54.6761
TAS1,Gas,2021-09-22 14:30:00,54.65563
TAS1,Gas,2021-09-22 14:35:00,54.60331
TAS1,Gas,2021-09-22 14:40:00,27.57038
TAS1,Gas,2021-09-22 14:45:00,26.74822
TAS1,Gas,2021-09-22 14:50:00,26.528219999999997
TAS1,Gas,2021-09-22 14:55:00,26.69869
TAS1,Gas,2021-09-22 15:00:00,27.86683
TAS1,Hydro,2021-09-22 12:00:00,1309.594178
TAS1,Hydro,2021-09-22 12:05:00,1309.8315510000002
TAS1,Hydro,2021-09-22 12:10:00,1326.086447
TAS1,Hydro,2021-09-22 12:15:00,1317.7514379999998
TAS1,Hydro,2021-09-22 12:20:00,1331.3550480000001
TAS1,Hydro,2021-09-22 12:25:00,1323.335282
TAS1,Hydro,2021-09-22 12:30:00,1306.4249489999997
TAS1,Hydro,2021-09-22 12:35:00,1325.0107119999998
TAS1,Hydro,2021-09-22 12:40:00,1314.668645
TAS1,Hydro,2021-09-22 12:45:00,1296.412946
TAS1,Hydro,2021-09-22 12:50:00,1281.7980880000002
TAS1,Hydro,2021-09-22 12:55:00,1303.032119
TAS1,Hydro,2021-09-22 13:00:00,1317.2807380000002
TAS1,Hydro,2021-09-22 13:05:00,1304.810244
TAS1,Hydro,2021-09-22 13:10:00,1307.631231
TAS1,Hydro,2021-09-22 13:15:00,1302.6072159999999
TAS1,Hydro,2021-09-22 13:20:00,1324.97905
TAS1,Hydro,2021-09-22 13:25:00,1309.665336
TAS1,Hydro,2021-09-22 13:30:00,1311.182925
TAS1,Hydro,2021-09-22 13:35:00,1297.5133760000003
TAS1,Hydro,2021-09-22 13:40:00,1263.979939
TAS1,Hydro,2021-09-22 13:45:00,1261.872796
TAS1,Hydro,2021-09-22 13:50:00,1243.9373809999997
TAS1,Hydro,2021-09-22 13:55:00,1229.770013
TAS1,Hydro,2021-09-22 14:00:00,1210.9896850000002
TAS1,Hydro,2021-09-22 14:05:00,1222.676933
TAS1,Hydro,2021-09-22 14:10:00,1204.130845
TAS1,Hydro,2021-09-22 14:15:00,1197.272459
TAS1,Hydro,2021-09-22 14:20:00,1213.910625
TAS1,Hydro,2021-09-22 14:25:00,1228.668762
TAS1,Hydro,2021-09-22 14:30:00,1209.553576
TAS1,Hydro,2021-09-22 14:35:00,1213.478021
TAS1,Hydro,2021-09-22 14:40:00,1242.0306300000002
TAS1,Hydro,2021-09-22 14:45:00,1278.623239
TAS1,Hydro,2021-09-22 14:50:00,1292.5851609999997
TAS1,Hydro,2021-09-22 14:55:00,1311.140641
TAS1,Hydro,2021-09-22 15:00:00,1307.5325539999997
TAS1,Wind,2021-09-22 12:00:00,318.73805
TAS1,Wind,2021-09-22 12:05:00,301.747958
TAS1,Wind,2021-09-22 12:10:00,298.787279
TAS1,Wind,2021-09-22 12:15:00,300.79584800000003
TAS1,Wind,2021-09-22 12:20:00,294.505769
TAS1,Wind,2021-09-22 12:25:00,302.948029
TAS1,Wind,2021-09-22 12:30:00,320.98735800000003
TAS1,Wind,2021-09-22 12:35:00,305.81703999999996
TAS1,Wind,2021-09-22 12:40:00,320.55122
TAS1,Wind,2021-09-22 12:45:00,324.877819
TAS1,Wind,2021-09-22 12:50:00,308.131849
TAS1,Wind,2021-09-22 12:55:00,292.626791
TAS1,Wind,2021-09-22 13:00:00,318.14098
TAS1,Wind,2021-09-22 13:05:00,312.86089000000004
TAS1,Wind,2021-09-22 13:10:00,295.09149899999994
TAS1,Wind,2021-09-22 13:15:00,309.377107
TAS1,Wind,2021-09-22 13:20:00,304.100667
TAS1,Wind,2021-09-22 13:25:00,300.466638
TAS1,Wind,2021-09-22 13:30:00,290.81025
TAS1,Wind,2021-09-22 13:35:00,306.42133900000005
TAS1,Wind,2021-09-22 13:40:00,288.0162
TAS1,Wind,2021-09-22 13:45:00,308.03818900000005
TAS1,Wind,2021-09-22 13:50:00,328.8627
TAS1,Wind,2021-09-22 13:55:00,337.15693
TAS1,Wind,2021-09-22 14:00:00,340.78395
TAS1,Wind,2021-09-22 14:05:00,353.70559
TAS1,Wind,2021-09-22 14:10:00,351.45210899999995
TAS1,Wind,2021-09-22 14:15:00,337.885927
TAS1,Wind,2021-09-22 14:20:00,341.570659
TAS1,Wind,2021-09-22 14:25:00,341.44702900000004
TAS1,Wind,2021-09-22 14:30:00,360.710889
TAS1,Wind,2021-09-22 14:35:00,322.75523899999996
TAS1,Wind,2021-09-22 14:40:00,336.092008
TAS1,Wind,2021-09-22 14:45:00,340.792608
TAS1,Wind,2021-09-22 14:50:00,324.40570899999994
TAS1,Wind,2021-09-22 14:55:00,323.240859
TAS1,Wind,2021-09-22 15:00:00,327.23197899999997
TAS1,Rooftop PV,2021-09-22 12:00:00,135.829
TAS1,Rooftop PV,2021-09-22 12:05:00,136.195833333
TAS1,Rooftop PV,2021-09-22 12:10:00,136.562666667
TAS1,Rooftop PV,2021-09-22 12:15:00,136.9295
TAS1,Rooftop PV,2021-09-22 12:20:00,137.296333333
TAS1,Rooftop PV,2021-09-22 12:25:00,137.663166667
TAS1,Rooftop PV,2021-09-22 12:30:00,138.03
TAS1,Rooftop PV,2021-09-22 12:35:00,138.011333333
TAS1,Rooftop PV,2021-09-22 12:40:00,137.992666667
TAS1,Rooftop PV,2021-09-22 12:45:00,137.974
TAS1,Rooftop PV,2021-09-22 12:50:00,137.955333333
TAS1,Rooftop PV,2021-09-22 12:55:00,137.936666667
TAS1,Rooftop PV,2021-09-22 13:00:00,137.918
TAS1,Rooftop PV,2021-09-22 13:05:00,136.941833333
TAS1,Rooftop PV,2021-09-22 13:10:00,135.965666667
TAS1,Rooftop PV,2021-09-22 13:15:00,134.9895
TAS1,Rooftop PV,2021-09-22 13:20:00,134.013333333
TAS1,Rooftop PV,2021-09-22 13:25:00,133.037166667
TAS1,Rooftop PV,2021-09-22 13:30:00,132.061
TAS1,Rooftop PV,2021-09-22 13:35:00,131.194333333
TAS1,Rooftop PV,2021-09-22 13:40:00,130.327666667
TAS1,Rooftop PV,2021-09-22 13:45:00,129.461
TAS1,Rooftop PV,2021-09-22 13:50:00,128.594333333
TAS1,Rooftop PV,2021-09-22 13:55:00,127.727666667
TAS1,Rooftop PV,2021-09-22 14:00:00,126.861
TAS1,Rooftop PV,2021-09-22 14:05:00,125.3085
TAS1,Rooftop PV,2021-09-22 14:10:00,123.756
TAS1,Rooftop PV,2021-09-22 14:15:00,122.2035
TAS1,Rooftop PV,2021-09-22 14:20:00,120.651
TAS1,Rooftop PV,2021-09-22 14:25:00,119.0985
TAS1,Rooftop PV,2021-09-22 14:30:00,117.546
TAS1,Rooftop PV,2021-09-22 14:35:00,115.433666667
TAS1,Rooftop PV,2021-09-22 14:40:00,113.321333333
TAS1,Rooftop PV,2021-09-22 14:45:00,111.209
TAS1,Rooftop PV,2021-09-22 14:50:00,109.096666667
TAS1,Rooftop PV,2021-09-22 14:55:00,106.984333333
TAS1,Rooftop PV,2021-09-22 15:00:00,104.872
